8.953920182885690693e+00,-4.044211645217974826e+00,-1.288569145678693246e+02,-2.504273808570081883e+01,1.034212603077184269e+02,3.925255062660941121e+02
6.908218732253248007e+00,-6.247667013172195638e+00,-1.289332571371721201e+02,-8.552656590565746342e+01,7.916299974143521467e+01,3.847012237480673207e+02
3.562848087635526184e+01,-1.041458375653911617e+01,-1.254798871958911235e+02,5.665124677971718370e+01,-7.799530024584200305e+01,3.877259945605693474e+02
3.562848087635526184e+01,-1.041458375653911617e+01,-1.254798871958911235e+02,5.665124677971718370e+01,-7.799530024584200305e+01,3.877259945605693474e+02
3.576473939336953833e+01,-6.892573670578912015e+00,-1.268630466869341689e+02,6.979463510524585956e+01,-6.204679979544459911e+01,3.886291724930494524e+02
8.162970129272576258e+00,5.813149614544120825e-01,-1.291388602651534825e+02,-5.042715888768709931e+01,9.315308844972611269e+01,3.834988250232345308e+02
8.535516460685498075e+00,-1.258680292747659024e+00,-1.291735961012205394e+02,-2.126076859412228970e+01,1.123114165747932134e+02,3.842908864722292606e+02
3.129904050782399971e-01,-1.279638031804458009e+00,-1.287906275098550850e+02,-3.121976701100680884e+01,1.515639794013024755e+02,3.778671936236941065e+02
3.255407555142643794e+00,-3.906460907032770269e+00,-1.431640851967710546e+02,-5.326035572420934727e+01,8.153094786806057925e+01,3.871287286622132342e+02
2.542693547007396582e+00,-4.523304865674513842e+00,-1.121064802597124697e+02,-2.810167314534548666e+01,8.160854879435009934e+01,3.881838083966267163e+02
8.218987451164305735e-01,-1.936499691155115332e+00,-1.119202993032624676e+02,-3.258220490364674049e+01,1.011231995477299961e+02,3.795209120168460686e+02
8.218987451164305735e-01,-1.936499691155115332e+00,-1.119202993032624676e+02,-3.258220490364674049e+01,1.011231995477299961e+02,3.795209120168460686e+02
8.218987451164305735e-01,-1.936499691155115332e+00,-1.119202993032624676e+02,-3.258220490364674049e+01,1.011231995477299961e+02,3.795209120168460686e+02
8.218987451164305735e-01,-1.936499691155115332e+00,-1.119202993032624676e+02,-3.258220490364674049e+01,1.011231995477299961e+02,3.795209120168460686e+02
1.544741788468150023e+00,3.333437580581761761e-01,-1.126875741008860246e+02,-2.115853341796797338e+01,1.127024295057629644e+02,3.743138977002510046e+02
