6.646350528944656721e-01,1.668868348544787938e+00,-1.329131885246094669e+02,-3.920126233832024809e+01,1.571376136064720015e+02,3.466940044819467062e+02
1.227722431577465745e+00,2.455446755521232038e+00,-1.367655053670902987e+02,-6.279308651074818926e+01,1.217168997056734412e+02,3.343963256879649180e+02
-9.595862078534075357e-01,2.317463353780204738e+00,-1.397491861074336725e+02,-1.059507018039928994e+02,1.069341404248392706e+02,3.359987228552920442e+02
-2.719537948555848406e+00,2.920979115298550699e+00,-1.156191813312705250e+02,-1.090170753373270998e+02,9.105242239052179798e+01,3.285055658457210939e+02
-1.592945538879553702e+00,2.476239410732803403e+00,-1.317009466614417192e+02,-5.669849543419361737e+01,1.659467084788620355e+02,3.243219720006179045e+02
